,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2043,22032,-3.37,2.78,0.192,-8.58,2.85,0.186,1.1,-0.45,-2.1,2.13,0.001,62.554,-62.554
2044,22042,1.31,0.69,0.233,7.72,-0.56,0.191,0.95,-0.74,-2.07,2.11,0.001,42.33,-42.33
2045,22052,1.31,0.69,0.233,7.72,-0.56,0.191,0.94,-1.16,-2.06,2.07,-0.001,82.796,-82.796
2046,22063,-2.84,1.17,0.294,1.37,0.74,0.323,0.37,-0.8,-2.08,2.09,-0.003,82.796,-82.796
2047,22073,-2.3,-1.62,0.192,-2.1,-0.37,0.193,0.5,-1.82,-2.07,2.02,-0.003,51.099,-51.099
2048,22083,-0.36,2.02,0.197,-1.79,2.09,0.194,1.02,-2.15,-2.02,2.0,-0.006,46.723,-46.723
2049,22093,4.47,2.59,0.197,1.76,-1.0,0.194,1.18,-2.4,-2.01,1.98,-0.012,46.723,-46.723
2050,22104,4.47,2.59,0.141,1.76,-1.0,0.161,1.2,-0.95,-2.03,2.03,-0.012,46.723,-46.723
2051,22115,7.04,3.25,0.089,-4.15,3.53,0.068,0.88,-1.22,-2.01,2.02,-0.017,66.947,-66.947
2052,22125,2.85,-2.03,0.039,-1.1,-0.37,0.068,-0.12,-2.09,-2.04,1.96,-0.024,82.796,-82.796
2053,22135,2.85,-2.03,0.039,-1.1,-0.37,0.112,0.48,-1.29,-2.02,2.0,-0.031,82.796,-82.796
2054,22146,3.27,0.33,0.05,-7.27,1.84,0.058,-0.54,-1.56,-2.07,1.97,-0.031,62.554,-62.554
2055,22156,-1.72,0.86,0.025,-6.22,-3.55,0.056,1.95,-1.9,-1.95,1.95,-0.038,66.947,-66.947
2056,22166,-11.13,-0.2,0.025,-6.22,-3.55,0.056,2.13,-1.3,-1.92,1.95,-0.044,66.947,-66.947
2057,22177,-11.13,-0.2,0.333,4.47,-0.26,0.288,0.96,-0.68,-1.96,1.96,-0.049,66.947,-66.947
2058,22187,6.49,2.4,0.366,-2.32,-1.18,0.406,1.94,-0.33,-1.9,1.97,-0.049,64.751,-64.751
2059,22197,10.97,2.08,0.192,11.42,4.54,0.406,1.02,-1.6,-1.94,1.9,-0.052,62.554,-62.554
2060,22207,10.97,2.08,0.192,11.42,4.54,0.184,0.63,-1.06,-1.94,1.92,-0.056,82.796,-82.796
2061,22218,-14.05,1.58,0.285,5.81,7.53,0.267,0.97,-0.27,-1.93,1.92,-0.06,82.796,-82.796
2062,22228,1.55,-2.98,0.639,-4.57,5.55,0.666,1.19,-0.79,-1.9,1.89,-0.061,82.796,-82.796
2063,22238,15.77,1.07,0.639,3.1,3.99,0.666,1.26,-0.57,-1.88,1.89,-0.065,64.751,-64.751
2064,22249,15.77,1.07,0.68,3.1,3.99,0.705,1.49,-1.22,-1.86,1.84,-0.07,84.992,-84.992
2065,22259,-6.81,1.53,0.484,-7.7,0.67,0.52,0.91,-1.45,-1.89,1.83,-0.072,84.992,-84.992
2066,22269,-0.87,0.63,0.51,-19.21,-1.17,0.519,0.75,-1.37,-1.87,1.8,-0.073,82.796,-82.796
2067,22279,-3.0,2.97,0.51,-21.63,3.42,0.519,0.6,-2.04,-1.87,1.78,-0.075,82.796,-82.796
2068,22290,-3.0,2.97,0.556,-21.63,3.42,0.565,1.26,-2.22,-1.84,1.77,-0.076,103.02,-103.02
2069,22300,-2.62,-0.25,0.556,-11.14,-0.15,0.47,1.71,-1.86,-1.81,1.78,-0.076,84.992,-84.992
2070,22310,-5.57,4.52,0.519,-2.15,0.19,0.523,0.78,-0.99,-1.83,1.78,-0.077,89.385,-89.385
2071,22320,6.38,-0.91,0.606,-7.19,-0.54,0.542,1.05,-1.39,-1.81,1.75,-0.078,84.992,-84.992
2072,22330,-3.69,2.71,0.606,-7.19,-0.54,0.542,0.18,-1.04,-1.83,1.78,-0.081,84.992,-84.992
2073,22341,-3.69,2.71,0.716,0.18,-0.79,0.723,0.34,-1.27,-1.81,1.73,-0.08,73.537,-73.537
2074,22351,10.26,2.43,0.782,2.67,0.52,0.762,0.62,-1.16,-1.76,1.73,-0.083,73.537,-73.537
2075,22361,-0.19,0.73,0.774,3.76,4.24,0.82,1.37,-0.94,-1.75,1.73,-0.087,12.83,-12.83
2076,22371,-1.95,2.49,0.774,-1.94,-2.25,0.82,2.46,-0.64,-1.7,1.73,-0.091,66.947,-66.947
2077,22382,-1.95,2.49,0.687,-1.94,-2.25,0.668,1.41,-0.58,-1.72,1.71,-0.091,48.92,-48.92
2078,22392,13.18,-2.52,0.748,9.88,2.88,0.713,1.51,-0.08,-1.73,1.72,-0.093,71.34,-71.34
2079,22402,1.14,0.6,0.818,1.26,2.82,0.858,0.87,-0.6,-1.73,1.71,-0.092,91.581,-91.581
2080,22412,3.0,1.08,0.653,-2.07,1.63,0.858,1.2,-0.99,-1.7,1.66,-0.092,73.537,-73.537
2081,22423,3.0,1.08,0.653,-2.07,1.63,0.703,1.01,-1.17,-1.69,1.63,-0.093,51.099,-51.099
2082,22434,0.4,-0.03,0.727,8.15,1.15,0.715,1.72,-2.21,-1.65,1.56,-0.093,66.947,-66.947
2083,22444,3.11,3.9,0.601,1.26,1.3,0.738,2.06,-3.14,-1.62,1.49,-0.092,87.189,-87.189
2084,22454,5.47,0.43,0.601,-0.22,1.38,0.738,1.88,-3.5,-1.62,1.47,-0.092,87.189,-87.189
2085,22465,5.47,0.43,0.37,-0.22,1.38,0.439,2.19,-2.65,-1.57,1.5,-0.091,33.071,-33.071
2086,22475,0.69,0.6,0.438,-0.98,1.08,0.423,1.91,-2.27,-1.57,1.51,-0.09,12.83,-12.83
2087,22485,-1.56,-0.7,0.436,7.36,0.1,0.43,1.35,-2.53,-1.58,1.48,-0.09,12.83,-12.83
2088,22495,-0.77,1.49,0.436,-0.9,-0.4,0.43,1.13,-2.93,-1.58,1.44,-0.09,28.678,-28.678
2089,22506,-0.77,1.49,0.559,-0.9,-0.4,0.511,1.56,-2.06,-1.56,1.46,-0.088,28.678,-28.678
2090,22517,5.5,0.91,0.793,-0.95,2.31,0.803,0.32,-1.66,-1.59,1.46,-0.086,6.258,-6.258
2091,22527,-2.8,0.22,0.709,2.57,1.06,0.803,1.36,-1.84,-1.53,1.44,-0.083,6.258,-6.258
2092,22537,-2.8,0.22,0.709,2.57,1.06,0.741,0.57,-0.49,-1.55,1.48,-0.083,28.678,-28.678
2093,22548,1.64,0.62,0.587,1.54,1.94,0.596,1.13,-0.7,-1.5,1.47,-0.079,26.482,-26.482
2094,22559,1.01,2.13,0.564,0.09,1.74,0.575,0.88,-0.24,-1.52,1.47,-0.072,26.482,-26.482
2095,22569,0.11,0.72,0.631,3.81,0.19,0.575,0.98,0.61,-1.5,1.5,-0.063,26.482,-26.482
2096,22579,9.06,1.29,0.714,-2.57,3.11,0.575,1.41,1.57,-1.48,1.53,-0.063,44.527,-44.527
2097,22589,9.06,1.29,0.714,-2.57,3.11,0.645,0.92,1.35,-1.48,1.51,-0.051,46.723,-46.723
2098,22600,-2.13,2.24,0.593,-3.59,1.23,0.702,0.83,1.52,-1.47,1.5,-0.036,66.947,-66.947
2099,22610,0.42,0.26,0.474,-1.09,1.52,0.503,0.59,1.5,-1.46,1.49,-0.02,66.947,-66.947
2100,22620,-3.2,-2.08,0.474,-3.1,-1.53,0.503,0.89,1.44,-1.44,1.5,-0.014,48.92,-48.92
2101,22631,-3.2,-2.08,0.433,-3.1,-1.53,0.431,0.33,0.55,-1.46,1.45,0.001,82.796,-82.796
2102,22641,0.26,2.38,0.396,-0.54,2.71,0.438,0.93,0.04,-1.42,1.44,0.003,123.244,-123.244
2103,22651,-11.69,1.63,0.204,5.76,1.92,0.301,0.2,-0.63,-1.46,1.43,0.003,51.099,-51.099
2104,22661,11.74,-1.18,0.204,-2.1,-0.75,0.301,0.72,-1.35,-1.42,1.4,0.004,48.92,-48.92
2105,22672,11.74,-1.18,0.143,-2.1,-0.75,0.124,1.35,-1.49,-1.4,1.37,0.003,62.554,-62.554
2106,22682,-10.14,1.02,0.155,-4.8,1.73,0.197,1.33,-0.84,-1.39,1.39,0.003,123.244,-123.244
2107,22692,1.81,2.69,0.156,-1.61,2.02,0.165,0.99,-1.36,-1.39,1.37,0.003,69.144,-69.144
2108,22702,-3.73,-1.55,0.109,7.72,0.5,0.061,0.53,-2.34,-1.39,1.33,0.003,69.144,-69.144
2109,22712,6.56,0.99,0.109,7.72,0.5,0.061,0.39,-1.72,-1.4,1.35,0.003,51.099,-51.099
2110,22723,6.56,0.99,0.038,-1.98,1.51,0.015,-0.08,-1.13,-1.4,1.38,0.004,51.099,-51.099
2111,22733,-6.93,0.71,-0.067,0.1,0.87,-0.053,0.5,-1.74,-1.38,1.35,0.004,51.099,-51.099
2112,22743,3.76,0.12,-0.053,-2.78,-0.77,-0.036,0.58,-1.5,-1.36,1.33,0.004,69.144,-69.144
2113,22753,-1.05,0.35,-0.04,3.13,1.44,-0.046,0.97,-1.63,-1.35,1.32,0.003,69.144,-69.144
2114,22763,-5.51,0.25,-0.04,3.13,1.44,-0.046,0.58,-1.47,-1.35,1.31,0.003,51.099,-51.099
2115,22774,-5.51,0.25,-0.056,0.07,2.83,-0.019,0.48,-1.0,-1.35,1.32,0.003,66.947,-66.947
2116,22784,4.32,-1.15,-0.021,-1.76,2.24,-0.004,0.44,-0.43,-1.35,1.32,0.003,69.144,-69.144
2117,22794,-3.66,2.39,0.015,-1.97,3.91,0.013,1.15,-0.18,-1.3,1.32,0.004,69.144,-69.144
2118,22804,0.52,0.22,-0.027,-1.14,-0.57,0.013,1.43,-0.89,-1.28,1.27,0.004,69.144,-69.144
2119,22814,0.52,0.22,-0.027,-1.14,-0.57,-0.052,1.04,-0.66,-1.29,1.27,0.003,69.144,-69.144
2120,22825,-0.39,1.69,-0.123,-0.13,0.44,-0.102,1.54,0.14,-1.26,1.3,0.003,15.027,-15.027
2121,22835,0.09,0.68,-0.033,-4.99,1.3,0.023,1.28,-0.82,-1.26,1.26,0.002,15.027,-15.027
2122,22845,0.74,0.74,0.048,-7.35,0.46,0.036,1.95,-0.72,-1.22,1.25,0.002,46.723,-46.723
2123,22855,5.39,-0.14,0.048,-7.35,0.46,0.036,1.01,-0.78,-1.23,1.24,0.002,51.099,-51.099
2124,22866,5.39,-0.14,0.021,10.84,1.19,0.023,0.85,-1.07,-1.25,1.23,0.003,53.296,-53.296
2125,22876,-0.05,0.09,-0.025,12.46,0.82,-0.02,1.15,-0.77,-1.23,1.24,0.004,53.296,-53.296
2126,22886,-2.31,-0.17,0.005,5.69,0.79,0.014,1.42,-0.77,-1.21,1.22,0.002,48.92,-48.92
2127,22896,1.84,0.46,0.034,-2.95,0.25,0.014,1.36,-0.73,-1.2,1.22,0.003,48.92,-48.92
2128,22906,1.84,0.46,0.034,-2.95,0.25,0.05,1.06,-0.91,-1.2,1.22,0.003,48.92,-48.92
2129,22917,0.56,2.92,-0.021,1.62,3.08,-0.05,0.54,-0.84,-1.21,1.2,0.003,48.92,-48.92
2130,22927,1.15,-1.11,-0.025,-0.06,-0.37,0.011,0.43,-0.56,-1.2,1.19,0.003,48.92,-48.92
2131,22937,0.0,2.13,0.069,-0.66,1.24,0.011,-0.34,-0.72,-1.24,1.19,0.003,73.537,-73.537
2132,22947,0.0,2.13,0.069,-0.66,1.24,0.087,0.12,-1.48,-1.21,1.14,0.002,73.537,-73.537
2133,22957,2.91,1.59,0.016,-1.5,1.71,0.011,-0.58,-0.7,-1.24,1.18,0.002,66.947,-66.947
2134,22967,-0.8,1.78,0.016,1.73,2.24,0.022,-0.33,-1.29,-1.22,1.14,0.003,46.723,-46.723
2135,22977,-0.61,-0.56,0.047,-0.07,0.48,0.055,-0.38,-1.15,-1.21,1.13,0.003,66.947,-66.947
2136,22987,-2.66,1.51,0.047,-0.07,0.48,0.055,0.36,-0.72,-1.16,1.14,0.003,48.92,-48.92
2137,22998,-2.66,1.51,0.099,-1.79,0.19,0.072,0.21,-0.53,-1.19,1.13,0.003,48.92,-48.92
2138,23008,4.65,0.0,0.034,7.19,0.31,0.039,1.11,-0.92,-1.14,1.12,0.002,33.071,-33.071
2139,23018,-3.13,1.5,0.051,4.06,0.42,0.045,0.68,-0.99,-1.14,1.11,0.002,33.071,-33.071
2140,23028,3.16,-0.12,0.051,4.06,0.42,0.045,0.5,-0.69,-1.16,1.1,0.002,51.099,-51.099
2141,23039,3.16,-0.12,0.06,0.56,2.67,0.051,0.87,-1.27,-1.13,1.07,0.003,55.492,-55.492
2142,23050,4.8,1.38,0.033,1.29,1.34,0.016,1.27,-0.83,-1.12,1.08,0.003,55.492,-55.492
2143,23061,-7.59,0.99,0.033,3.91,3.58,0.031,1.04,-0.85,-1.12,1.08,0.003,35.251,-35.251
2144,23072,7.6,-0.08,0.028,-5.13,-1.89,0.06,1.41,-0.79,-1.08,1.07,0.003,53.296,-53.296
2145,23082,-0.4,0.49,0.049,5.04,1.9,0.059,1.6,-1.02,-1.06,1.04,0.002,53.296,-53.296
2146,23092,-1.01,2.58,0.052,0.81,2.02,0.059,1.42,-0.9,-1.07,1.05,0.003,53.296,-53.296
2147,23102,-1.01,2.58,0.052,0.81,2.02,0.04,2.27,-1.1,-1.02,1.02,0.003,53.296,-53.296
2148,23113,3.0,1.0,0.046,-2.21,1.81,0.033,2.11,-0.59,-1.01,1.03,0.003,71.34,-71.34
2149,23123,-9.2,0.93,0.007,0.08,-0.08,0.009,2.34,-0.9,-0.98,1.01,0.002,48.92,-48.92
2150,23133,7.29,0.29,0.003,0.39,1.48,-0.013,1.59,-0.93,-1.01,1.0,0.003,48.92,-48.92
2151,23143,7.29,0.29,0.003,0.39,1.48,-0.013,0.71,-1.18,-1.03,0.98,0.003,48.92,-48.92
2152,23154,-3.23,1.24,0.015,2.7,1.64,0.013,1.15,-1.18,-1.0,0.99,0.003,64.751,-64.751
2153,23164,1.5,-0.48,0.039,0.6,-0.37,0.061,0.99,-1.34,-0.97,0.95,0.003,48.92,-48.92
2154,23174,0.74,1.66,0.069,-7.87,1.4,0.065,0.58,-1.64,-0.99,0.93,0.003,71.34,-71.34
2155,23184,-1.74,-0.21,0.069,-2.56,1.92,0.065,0.07,-1.44,-1.0,0.93,0.004,71.34,-71.34
2156,23195,-1.74,-0.21,0.01,-2.56,1.92,-0.019,0.69,-1.12,-0.98,0.93,0.003,66.947,-66.947
2157,23205,1.33,2.18,0.04,2.45,-0.48,0.055,0.89,-0.4,-0.94,0.96,0.002,73.537,-73.537
2158,23215,1.44,0.45,0.045,-1.82,0.35,0.021,1.15,-0.42,-0.93,0.95,0.003,73.537,-73.537
2159,23225,-0.17,0.99,0.002,-1.2,1.49,0.021,0.87,-0.64,-0.93,0.93,0.003,73.537,-73.537
2160,23235,-0.17,0.99,0.002,-1.2,1.49,-0.011,0.21,-1.03,-0.94,0.9,0.003,73.537,-73.537
2161,23246,2.84,0.28,-0.062,-1.37,0.17,-0.043,0.62,-0.92,-0.92,0.91,0.002,55.492,-55.492
2162,23256,0.78,0.25,-0.105,5.2,-0.72,-0.118,0.28,-0.91,-0.93,0.89,0.002,55.492,-55.492
2163,23266,-2.26,-0.65,-0.131,-6.24,0.51,-0.118,-0.41,-0.72,-0.95,0.89,0.002,51.099,-51.099
2164,23276,-3.19,1.77,-0.131,-6.24,0.51,-0.118,0.13,-0.45,-0.93,0.89,0.003,73.537,-73.537
2165,23287,-3.19,1.77,-0.051,5.99,1.25,-0.032,0.83,-0.96,-0.88,0.86,0.003,73.537,-73.537
2166,23297,-1.44,0.43,0.072,1.3,1.93,0.058,1.03,-1.14,-0.86,0.83,0.002,73.537,-73.537
2167,23307,3.39,0.93,0.034,-3.46,-0.65,0.028,1.2,-1.4,-0.86,0.81,0.002,89.385,-89.385
2168,23317,-0.43,1.44,0.034,4.1,1.93,0.028,1.47,-1.26,-0.83,0.8,0.003,89.385,-89.385
2169,23328,-0.43,1.44,0.027,4.1,1.93,0.025,1.81,-1.51,-0.82,0.78,0.002,87.189,-87.189
2170,23338,-0.39,-0.14,-0.033,1.44,0.14,-0.046,0.97,-1.55,-0.84,0.76,0.003,87.189,-87.189
2171,23348,0.6,1.03,-0.068,1.68,0.26,-0.077,0.78,-1.81,-0.83,0.75,0.003,71.34,-71.34
2172,23358,-4.67,0.65,-0.037,-1.24,2.05,-0.015,0.74,-1.22,-0.83,0.76,0.003,91.581,-91.581
2173,23368,3.51,0.69,-0.037,-1.85,0.12,-0.015,0.8,-1.71,-0.83,0.73,0.002,91.581,-91.581
2174,23379,3.51,0.69,0.05,-1.85,0.12,0.071,0.94,-1.58,-0.8,0.73,0.002,39.644,-39.644
2175,23389,1.24,-0.21,0.014,0.1,0.49,0.001,0.83,-1.56,-0.79,0.72,0.002,121.048,-121.048
2176,23399,-0.29,1.95,-0.027,1.22,1.99,-0.04,0.39,-1.18,-0.81,0.72,0.003,188.344,-188.344
2177,23409,1.01,0.2,-0.071,-1.36,-0.1,-0.069,1.28,-0.36,-0.76,0.74,0.002,188.344,-188.344
2178,23419,-3.3,0.19,-0.071,-1.36,-0.1,-0.069,1.18,-0.35,-0.76,0.73,0.002,192.754,-192.754
2179,23430,-3.3,0.19,-0.004,3.09,0.68,0.017,1.29,-0.62,-0.74,0.7,0.003,192.754,-192.754
2180,23440,1.74,0.81,0.049,1.3,1.0,0.049,0.79,-0.39,-0.75,0.71,0.002,212.978,-212.978
2181,23450,-1.47,1.09,0.075,-1.3,1.23,0.073,1.34,-0.12,-0.72,0.71,0.002,212.978,-212.978
2182,23460,4.81,-0.42,0.055,0.04,0.1,0.051,1.32,0.03,-0.7,0.72,0.003,267.061,-267.061
2183,23470,-4.56,1.11,0.055,0.04,0.1,0.051,0.42,0.28,-0.72,0.72,0.003,329.964,-329.964
2184,23481,-4.56,1.11,-0.037,2.92,-1.11,-0.019,0.36,0.76,-0.72,0.73,0.003,431.12,-431.12
2185,23491,1.04,1.27,0.058,-3.21,1.3,0.062,0.96,0.24,-0.69,0.71,0.003,575.123,-575.123
2186,23501,0.47,0.35,0.017,2.33,0.64,0.008,1.29,0.13,-0.67,0.7,0.002,745.855,-745.855
2187,23511,0.47,0.35,0.017,2.33,0.64,0.008,0.55,-0.43,-0.7,0.67,0.002,851.487,-851.487
2188,23522,0.54,0.87,-0.016,-1.45,0.24,-0.022,0.98,-0.59,-0.67,0.66,0.002,851.487,-851.487
2189,23533,-0.57,-0.25,-0.001,-1.87,0.07,0.005,1.13,-0.55,-0.66,0.66,0.002,1078.364,-1078.364
2190,23544,0.89,1.28,0.009,-3.2,1.18,0.011,1.14,-1.08,-0.63,0.63,0.003,1374.784,-1374.784
2191,23554,0.69,1.68,0.002,2.7,1.03,-0.004,1.64,-2.02,-0.6,0.58,0.002,1642.177,-1642.177
2192,23564,-0.73,1.41,-0.015,-0.76,1.7,-0.017,1.44,-2.39,-0.59,0.54,0.003,1642.177,-1642.177
2193,23574,1.48,2.9,-0.036,1.89,2.21,-0.017,1.4,-2.81,-0.58,0.52,0.003,1746.171,-1746.171
2194,23584,1.48,2.9,-0.036,1.89,2.21,-0.045,1.95,-2.85,-0.54,0.5,0.003,1768.727,-1768.727
2195,23595,-0.62,2.3,-0.07,-2.96,3.74,-0.08,2.15,-2.87,-0.52,0.49,0.003,1771.041,-1771.041
2196,23605,-2.85,1.85,-0.064,4.69,1.29,-0.04,2.08,-3.08,-0.49,0.45,0.001,1771.041,-1771.041
2197,23615,1.48,2.6,0.059,-2.86,3.29,0.069,2.55,-3.01,-0.46,0.43,0.002,1755.43,-1755.43
2198,23625,2.16,2.62,0.059,1.33,2.96,0.069,3.02,-3.08,-0.42,0.41,0.003,1499.678,-1499.678
2199,23636,2.16,2.62,0.008,1.33,2.96,-0.015,2.93,-3.63,-0.4,0.36,0.003,1256.632,-1256.632
2200,23646,-0.09,2.56,-0.086,1.78,2.45,-0.082,2.71,-3.55,-0.39,0.34,0.004,1292.569,-1292.569
2201,23656,-0.46,2.64,-0.026,2.2,2.78,-0.023,3.42,-3.77,-0.34,0.29,0.002,849.308,-849.308
2202,23666,-0.52,2.91,0.009,-1.15,3.19,-0.023,3.77,-3.37,-0.3,0.28,0.003,259.019,-259.019
2203,23676,-0.52,2.91,0.009,-1.15,3.19,0.009,3.12,-2.85,-0.29,0.28,0.003,259.019,-259.019
2204,23687,-1.32,2.32,0.0,-0.33,2.51,-0.007,2.77,-2.25,-0.28,0.27,0.003,138.653,-138.653
2205,23697,-1.5,0.8,0.019,0.12,1.4,0.025,2.65,-1.92,-0.27,0.27,0.002,127.654,-127.654
2206,23707,0.13,1.07,0.004,0.72,1.1,0.004,2.5,-1.37,-0.26,0.26,0.002,89.385,-89.385
2207,23717,1.72,1.05,0.004,1.55,1.08,0.004,1.39,-1.36,-0.28,0.25,0.001,89.385,-89.385
2208,23727,1.72,1.05,-0.013,1.55,1.08,-0.016,1.43,-1.12,-0.25,0.23,0.002,71.34,-71.34
2209,23737,-0.51,0.5,-0.02,-0.23,0.89,-0.016,1.15,-0.81,-0.24,0.22,0.003,66.947,-66.947
2210,23747,-0.08,0.42,-0.002,0.06,0.51,-0.001,1.22,-0.55,-0.22,0.21,0.002,87.189,-87.189
2211,23757,0.1,0.55,-0.001,0.01,0.59,-0.001,1.33,-0.73,-0.2,0.2,0.002,51.099,-51.099
2212,23767,0.1,0.55,-0.001,0.01,0.59,-0.001,0.7,-0.45,-0.21,0.21,0.002,64.751,-64.751
2213,23778,0.35,-0.17,-0.01,0.8,0.13,-0.012,0.41,-0.35,-0.2,0.2,0.003,80.599,-80.599
2214,23788,-0.98,0.72,-0.022,0.39,0.77,-0.028,0.42,-0.36,-0.19,0.19,0.002,80.599,-80.599
2215,23798,-1.0,0.61,-0.003,0.23,0.73,-0.004,0.2,0.07,-0.19,0.19,0.002,84.992,-84.992
2216,23808,0.06,0.41,0.027,-0.18,1.1,0.025,0.22,0.04,-0.18,0.19,0.002,69.144,-69.144
2217,23818,-0.11,0.97,0.027,-0.18,1.1,0.025,0.16,-0.11,-0.17,0.17,0.002,69.144,-69.144
2218,23829,-0.11,0.97,0.005,0.39,0.83,0.0,0.49,0.1,-0.15,0.17,0.004,69.144,-69.144
2219,23839,-0.21,0.33,-0.013,0.23,0.97,-0.008,0.37,-0.34,-0.15,0.15,0.003,84.992,-84.992
2220,23849,0.19,0.67,-0.013,0.26,0.65,-0.009,0.37,-0.53,-0.14,0.14,0.002,89.385,-89.385
2221,23859,-0.06,0.49,-0.002,-0.02,0.87,-0.002,0.78,-0.98,-0.12,0.13,0.003,48.92,-48.92
2222,23869,-0.63,0.41,-0.002,-0.02,0.87,-0.002,1.2,-1.04,-0.1,0.12,0.003,66.947,-66.947
2223,23880,-0.63,0.41,-0.004,0.49,0.5,-0.002,1.1,-0.94,-0.1,0.11,0.002,89.385,-89.385
2224,23890,-0.06,0.28,-0.001,0.87,0.62,0.0,0.96,-0.92,-0.09,0.1,0.002,89.385,-89.385
2225,23900,0.15,0.54,-0.014,0.46,1.02,-0.012,0.85,-0.81,-0.09,0.1,0.003,89.385,-89.385
2226,23910,-0.25,0.38,-0.014,0.14,0.41,-0.012,0.68,-0.42,-0.09,0.11,0.003,91.581,-91.581
2227,23921,-0.25,0.38,-0.003,0.14,0.41,-0.002,0.28,-0.7,-0.09,0.09,0.003,91.581,-91.581
2228,23931,0.34,0.72,0.013,-0.59,0.42,0.014,0.44,-0.73,-0.08,0.08,0.003,75.733,-75.733
2229,23941,-0.37,0.14,-0.003,0.56,0.28,-0.008,0.41,-0.7,-0.08,0.08,0.002,75.733,-75.733
2230,23951,-0.1,0.68,-0.003,0.32,0.87,-0.008,0.63,-0.95,-0.07,0.06,0.003,77.93,-77.93
2231,23962,-0.1,0.68,-0.009,0.32,0.87,-0.004,0.66,-0.86,-0.06,0.06,0.003,73.537,-73.537
2232,23972,0.0,0.46,0.004,0.34,0.41,0.001,0.32,-0.55,-0.07,0.06,0.002,73.537,-73.537
2233,23982,-0.09,1.03,0.0,0.13,0.64,-0.003,0.16,-0.32,-0.07,0.07,0.002,91.581,-91.581
2234,23992,-0.27,0.11,0.0,0.04,0.44,-0.003,0.27,-0.56,-0.06,0.05,0.002,93.778,-93.778
2235,24002,0.0,0.51,0.0,0.04,0.44,-0.003,0.24,-0.41,-0.05,0.04,0.002,91.581,-91.581
2236,24012,0.0,0.51,-0.004,0.14,0.66,-0.003,0.24,-0.31,-0.05,0.04,0.003,91.581,-91.581
2237,24022,-0.08,0.61,-0.002,-0.05,0.91,-0.003,0.3,-0.49,-0.04,0.03,0.003,73.537,-73.537
2238,24032,-0.15,0.48,0.002,0.45,0.62,0.004,0.42,-0.39,-0.03,0.02,0.003,93.778,-93.778
2239,24042,-0.08,0.33,0.007,-0.09,0.52,0.002,0.43,-0.49,-0.02,0.02,0.003,93.778,-93.778
2240,24052,-0.08,0.33,0.007,-0.09,0.52,0.002,0.56,-0.51,-0.01,0.01,0.003,93.778,-93.778
2241,24063,-0.05,0.72,-0.005,1.04,0.9,-0.007,0.66,-0.63,-0.0,0.0,0.003,93.778,-93.778
2242,24073,0.0,0.21,0.011,0.05,0.41,0.015,0.82,-0.7,0.0,-0.0,0.002,109.609,-109.609
2243,24083,-0.14,0.45,-0.003,0.48,0.65,-0.002,0.88,-0.73,0.01,-0.01,0.002,89.385,-89.385
2244,24093,-0.95,1.16,-0.002,1.38,2.19,-0.003,0.79,-0.67,0.01,-0.01,0.002,89.385,-89.385
2245,24103,1.23,2.27,-0.002,1.38,2.19,-0.003,0.8,-0.71,0.02,-0.02,0.003,71.34,-71.34
2246,24114,1.23,2.27,0.109,0.21,2.45,0.112,0.61,-0.47,0.02,-0.02,0.003,89.385,-89.385
2247,24124,-0.16,1.61,0.033,-0.9,1.21,0.036,0.46,-0.76,0.02,-0.04,0.003,89.385,-89.385
2248,24134,-1.09,0.92,-0.036,-0.52,0.74,-0.043,0.42,-0.71,0.02,-0.04,0.003,91.581,-91.581
2249,24144,-0.64,-0.11,-0.036,-0.52,0.74,-0.043,0.3,-0.69,0.02,-0.05,0.002,93.778,-93.778
2250,24155,-0.64,-0.11,-0.055,-0.47,0.13,-0.051,0.27,-0.86,0.02,-0.06,0.002,89.385,-89.385
2251,24166,0.62,-0.96,-0.06,0.34,-0.8,-0.057,0.23,-0.64,0.02,-0.06,0.003,89.385,-89.385
2252,24177,0.28,-1.12,-0.086,0.93,-1.23,-0.083,0.15,-0.38,0.03,-0.05,0.003,89.385,-89.385
2253,24188,-0.8,-1.64,-0.085,1.26,-1.57,-0.09,-0.06,-0.03,0.02,-0.04,0.002,89.385,-89.385
2254,24198,-0.3,-1.54,0.003,0.76,-1.44,-0.001,-0.09,-0.03,0.02,-0.04,0.002,105.216,-105.216
2255,24208,-0.19,-0.93,0.034,1.15,-0.79,0.026,-0.19,0.02,0.02,-0.05,0.002,105.216,-105.216
2256,24218,0.11,-0.58,0.075,0.67,-0.54,0.026,-0.24,0.12,0.02,-0.05,0.002,84.992,-84.992
2257,24228,0.11,-0.58,0.075,0.67,-0.54,0.072,-0.09,-0.01,0.03,-0.05,0.002,82.796,-82.796
2258,24239,-0.15,-0.28,0.097,-0.23,0.02,0.095,-0.04,0.05,0.03,-0.05,0.002,103.02,-103.02
2259,24249,-0.48,0.13,0.053,-1.41,-0.01,0.055,0.03,0.33,0.04,-0.04,0.001,103.02,-103.02
2260,24259,-0.65,0.52,-0.024,0.71,0.72,-0.02,0.1,0.5,0.04,-0.03,0.002,84.992,-84.992
2261,24269,-0.2,0.4,-0.028,0.59,0.49,-0.028,0.15,0.36,0.04,-0.04,0.003,89.385,-89.385
2262,24279,-0.2,0.4,-0.028,0.59,0.49,-0.028,0.21,0.23,0.05,-0.04,0.003,89.385,-89.385
